MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,ORIGIN,CRS_DEP_TIME,DEP_DELAY_NEW
4,4,OO,JFK,805,0.0
4,4,OO,JFK,1925,99.0
4,4,OO,JFK,1125,0.0
4,4,OO,LGA,1400,0.0
4,4,OO,LGA,1659,0.0
4,4,OO,LGA,1300,0.0
4,4,OO,HPN,1200,0.0
4,4,OO,HPN,1829,95.0
4,4,UA,LGA,900,0.0
4,4,UA,LGA,800,0.0
4,4,UA,LGA,1000,0.0
4,4,UA,LGA,1915,77.0
4,4,UA,LGA,600,0.0
4,4,UA,LGA,1505,1.0
4,4,YX,LGA,2100,58.0
4,4,YX,LGA,1110,0.0
4,5,AA,JFK,900,0.0
4,5,AA,LGA,630,0.0
4,5,AA,LGA,930,0.0
4,5,AA,LGA,1230,0.0
4,5,AA,LGA,1930,0.0
4,5,AA,LGA,1629,0.0
4,5,AA,LGA,1330,0.0
4,5,AA,LGA,1737,0.0
4,5,AA,LGA,1430,1.0
4,5,AA,LGA,730,0.0
4,5,AA,LGA,1030,0.0
4,5,AA,JFK,1729,0.0
4,5,AA,LGA,830,0.0
4,5,AA,LGA,1131,2.0
4,5,AA,LGA,1841,0.0
4,5,MQ,HPN,1700,59.0
4,5,MQ,HPN,700,0.0
4,5,OO,HPN,1200,59.0
4,5,B6,JFK,659,0.0
4,5,DL,LGA,1125,0.0
4,5,DL,LGA,1825,0.0
4,5,DL,LGA,850,0.0
4,5,DL,LGA,1625,0.0
4,5,DL,LGA,610,0.0
4,5,DL,LGA,1305,0.0
4,5,DL,LGA,2030,0.0
4,5,OO,JFK,805,16.0
4,5,OO,JFK,1629,3.0
4,5,OO,JFK,1925,7.0
4,5,OO,JFK,1125,4.0
4,5,OO,LGA,1400,153.0
4,5,OO,HPN,1200,0.0
4,5,OO,HPN,620,1.0
4,5,OO,HPN,1829,0.0
4,5,UA,LGA,600,5.0
4,5,UA,LGA,1659,12.0
4,5,UA,LGA,1505,1.0
4,5,UA,LGA,1000,0.0
4,5,UA,LGA,1759,41.0
4,5,UA,LGA,900,0.0
4,5,UA,LGA,800,0.0
4,5,UA,LGA,1915,6.0
4,5,YX,LGA,2100,0.0
4,5,YX,LGA,1300,0.0
4,5,YX,LGA,1110,0.0
4,6,AA,JFK,900,23.0
4,6,AA,LGA,630,0.0
4,6,AA,LGA,930,0.0
4,6,AA,LGA,1629,0.0
4,6,AA,LGA,1231,2.0
4,6,AA,JFK,1729,2.0
4,6,MQ,HPN,700,0.0
4,6,MQ,HPN,1700,54.0
4,6,OO,HPN,1200,8.0
4,6,B6,JFK,659,0.0
4,6,DL,LGA,1305,0.0
4,6,DL,LGA,800,0.0
4,6,DL,LGA,1100,0.0
4,6,DL,LGA,1755,75.0
4,6,OO,JFK,805,0.0
4,6,OO,JFK,1125,0.0
4,6,OO,HPN,1829,0.0
4,6,OO,HPN,620,6.0
4,6,UA,LGA,900,0.0
4,6,UA,LGA,1000,0.0
4,6,UA,LGA,1659,66.0
4,6,UA,LGA,1505,1.0
4,6,UA,LGA,1759,52.0
4,6,UA,LGA,600,0.0
4,6,UA,LGA,800,0.0
4,6,UA,LGA,1915,10.0
4,6,YX,LGA,1300,0.0
4,7,AA,LGA,1629,42.0
4,7,AA,LGA,930,0.0
4,7,AA,LGA,1330,0.0
4,7,AA,JFK,900,0.0
4,7,AA,LGA,1430,48.0
4,7,AA,LGA,1230,0.0
4,7,AA,LGA,1930,0.0
4,7,AA,LGA,630,0.0
4,7,AA,LGA,1841,12.0
4,7,AA,JFK,1729,0.0
4,7,AA,LGA,830,22.0
4,7,AA,LGA,1737,0.0
4,7,AA,LGA,1131,0.0
4,7,AA,LGA,730,26.0
4,7,AA,LGA,1030,0.0
4,7,MQ,HPN,700,0.0
4,7,MQ,HPN,1700,0.0
4,7,OO,HPN,1200,0.0
4,7,B6,JFK,659,0.0
4,7,DL,LGA,2030,4.0
4,7,DL,LGA,850,0.0
4,7,DL,LGA,1625,7.0
4,7,DL,LGA,1125,43.0
4,7,DL,LGA,1825,19.0
4,7,DL,LGA,1305,0.0
4,7,OO,JFK,1925,0.0
4,7,OO,JFK,1125,0.0
4,7,OO,JFK,805,0.0
4,7,OO,JFK,1629,0.0
4,7,OO,LGA,1400,0.0
4,7,OO,LGA,1659,36.0
4,7,OO,HPN,1200,0.0
4,7,OO,HPN,620,4.0
4,7,OO,HPN,1829,0.0
4,7,UA,LGA,1759,6.0
4,7,UA,LGA,1915,14.0
4,7,UA,LGA,1000,4.0
4,7,UA,LGA,1505,0.0
4,7,UA,LGA,600,0.0
4,7,YX,LGA,1110,0.0
4,7,YX,LGA,1300,0.0
4,7,YX,LGA,2100,0.0
4,1,AA,JFK,900,0.0
4,1,AA,LGA,1230,13.0
4,1,AA,LGA,1930,0.0
4,1,AA,LGA,1430,21.0
4,1,AA,LGA,930,0.0
4,1,AA,LGA,1629,1.0
4,1,AA,LGA,730,0.0
4,1,AA,LGA,1737,0.0
4,1,AA,JFK,1729,22.0
4,1,AA,LGA,630,0.0
4,1,AA,LGA,1841,0.0
4,1,AA,LGA,830,0.0
4,1,AA,LGA,1131,9.0
4,1,AA,LGA,1030,0.0
4,1,AA,LGA,1330,0.0
4,1,MQ,HPN,700,0.0
4,1,MQ,HPN,1700,0.0
4,1,OO,HPN,1200,0.0
4,1,B6,JFK,659,0.0
4,1,DL,LGA,850,9.0
4,1,DL,LGA,1625,0.0
4,1,DL,LGA,610,0.0
4,1,DL,LGA,1305,0.0
4,1,DL,LGA,740,0.0
4,1,DL,LGA,1125,0.0
4,1,DL,LGA,1825,0.0
4,1,DL,LGA,2030,0.0
4,1,OO,JFK,1629,0.0
4,1,OO,JFK,1925,0.0
4,1,OO,JFK,1125,0.0
4,1,OO,JFK,805,34.0
4,1,OO,LGA,1400,0.0
4,1,OO,HPN,620,0.0
4,1,OO,HPN,1829,0.0
4,1,OO,HPN,1200,0.0
4,1,UA,LGA,900,0.0
4,1,UA,LGA,600,0.0
4,1,UA,LGA,1759,176.0
4,1,UA,LGA,1000,0.0
4,1,UA,LGA,1505,0.0
4,1,UA,LGA,1659,0.0
4,1,UA,LGA,800,0.0
4,1,UA,LGA,1915,99.0
4,1,YX,LGA,2100,0.0
4,1,YX,LGA,1300,0.0
4,1,YX,LGA,1110,0.0
4,2,AA,LGA,730,0.0
4,2,AA,LGA,1430,0.0
4,2,AA,LGA,1737,0.0
4,2,AA,LGA,1629,0.0
4,2,AA,LGA,930,0.0
4,2,AA,LGA,1841,29.0
4,2,AA,LGA,830,43.0
4,2,AA,LGA,1330,0.0
4,2,AA,JFK,1729,0.0
4,2,AA,JFK,900,0.0
4,2,AA,LGA,1930,0.0
4,2,AA,LGA,1230,0.0
4,2,AA,LGA,630,0.0
4,2,AA,LGA,1131,0.0
4,2,AA,LGA,1030,0.0
4,2,MQ,HPN,1700,1.0
4,2,MQ,HPN,700,0.0
4,2,OO,HPN,1200,0.0
4,2,B6,JFK,659,0.0
4,2,DL,LGA,850,0.0
4,2,DL,LGA,1625,0.0
4,2,DL,LGA,740,0.0
4,2,DL,LGA,610,0.0
4,2,DL,LGA,1305,0.0
4,2,DL,LGA,2030,0.0
4,2,DL,LGA,1125,0.0
4,2,DL,LGA,1825,0.0
4,2,OO,JFK,805,0.0
4,2,OO,JFK,1629,0.0
4,2,OO,JFK,1125,0.0
4,2,OO,JFK,1925,11.0
4,2,OO,LGA,1400,0.0
4,2,OO,HPN,620,0.0
4,2,OO,HPN,1200,0.0
4,2,OO,HPN,1829,0.0
4,2,UA,LGA,900,0.0
4,2,UA,LGA,1000,0.0
4,2,UA,LGA,1659,0.0
4,2,UA,LGA,600,0.0
4,2,UA,LGA,1505,3.0
4,2,UA,LGA,1759,0.0
4,2,UA,LGA,1915,0.0
4,2,UA,LGA,800,0.0
4,2,YX,LGA,1110,0.0
4,2,YX,LGA,1300,0.0
4,2,YX,LGA,2100,0.0
4,3,AA,LGA,1930,38.0
4,3,AA,JFK,900,7.0
4,3,AA,LGA,630,20.0
4,3,AA,LGA,1230,0.0
4,3,AA,LGA,930,0.0
4,3,AA,JFK,1729,0.0
4,3,AA,LGA,830,0.0
4,3,AA,LGA,1030,0.0
4,3,AA,LGA,1737,0.0
4,3,AA,LGA,1330,8.0
4,3,AA,LGA,1629,0.0
4,3,AA,LGA,1430,62.0
4,3,AA,LGA,1131,0.0
4,3,AA,LGA,1841,0.0
4,3,AA,LGA,730,0.0
4,3,MQ,HPN,1700,9.0
4,3,MQ,HPN,700,0.0
4,3,OO,HPN,1200,0.0
4,3,B6,JFK,659,0.0
4,3,DL,LGA,610,0.0
4,3,DL,LGA,1305,2.0
4,3,DL,LGA,850,42.0
4,3,DL,LGA,2030,0.0
4,3,DL,LGA,1625,140.0
4,3,DL,LGA,740,0.0
4,3,DL,LGA,1125,0.0
4,3,DL,LGA,1825,0.0
4,3,OO,JFK,805,0.0
4,3,OO,JFK,1629,12.0
4,3,OO,JFK,1925,0.0
4,3,OO,JFK,1125,0.0
4,3,OO,LGA,1659,0.0
4,3,OO,HPN,1829,0.0
4,3,OO,LGA,1400,0.0
4,3,OO,HPN,620,0.0
4,3,OO,HPN,1200,0.0
4,3,UA,LGA,900,0.0
4,3,UA,LGA,600,0.0
4,3,UA,LGA,1000,0.0
4,3,UA,LGA,800,0.0
4,3,UA,LGA,1505,0.0
4,3,UA,LGA,1915,0.0
4,3,UA,LGA,1759,0.0
4,3,YX,LGA,1300,0.0
4,3,YX,LGA,2100,0.0
4,3,YX,LGA,1110,0.0
4,4,AA,LGA,730,0.0
4,4,AA,JFK,1729,0.0
4,4,AA,LGA,930,0.0
4,4,AA,LGA,1030,0.0
4,4,AA,LGA,1737,0.0
4,4,AA,LGA,1841,0.0
4,4,AA,LGA,830,0.0
4,4,AA,LGA,1230,0.0
4,4,AA,LGA,1930,1.0
4,4,AA,LGA,1131,0.0
4,4,AA,LGA,1629,25.0
4,4,AA,LGA,1430,0.0
4,4,AA,LGA,630,0.0
4,4,AA,LGA,1330,0.0
4,4,MQ,HPN,1700,2.0
4,4,MQ,HPN,700,0.0
4,4,OO,HPN,1200,0.0
4,4,B6,JFK,659,0.0
4,4,DL,LGA,740,0.0
4,4,DL,LGA,850,0.0
4,4,DL,LGA,610,0.0
4,4,DL,LGA,2030,0.0
4,4,DL,LGA,1305,118.0
4,4,DL,LGA,1125,9.0
4,4,DL,LGA,1825,101.0
4,4,DL,LGA,1625,0.0
4,4,OO,JFK,1629,7.0
4,4,OO,JFK,805,0.0
4,4,OO,JFK,1925,6.0
4,4,OO,LGA,1400,0.0
4,4,OO,LGA,1659,0.0
4,4,OO,HPN,1200,0.0
4,4,OO,HPN,620,0.0
4,4,OO,HPN,1829,0.0
4,4,UA,LGA,900,0.0
4,4,UA,LGA,1505,0.0
4,4,UA,LGA,1000,0.0
4,4,UA,LGA,1915,16.0
4,4,UA,LGA,600,0.0
4,4,UA,LGA,1759,0.0
4,4,UA,LGA,800,0.0
4,4,YX,LGA,1300,0.0
4,4,YX,LGA,2100,0.0
4,4,YX,LGA,1110,0.0
4,5,AA,LGA,1030,1.0
4,5,AA,LGA,1230,0.0
4,5,AA,LGA,1930,3.0
4,5,AA,LGA,930,0.0
4,5,AA,LGA,1629,0.0
4,5,AA,LGA,1330,0.0
4,5,AA,LGA,630,0.0
4,5,AA,LGA,830,0.0
4,5,AA,LGA,1430,24.0
4,5,AA,LGA,1737,0.0
4,5,AA,LGA,1131,18.0
4,5,AA,LGA,1841,0.0
4,5,AA,JFK,900,5.0
4,5,AA,JFK,1729,0.0
4,5,AA,LGA,730,0.0
4,5,MQ,HPN,700,0.0
4,5,MQ,HPN,1700,0.0
4,5,OO,HPN,1200,0.0
4,5,B6,JFK,659,0.0
4,5,DL,LGA,850,0.0
4,5,DL,LGA,1625,0.0
4,5,DL,LGA,740,2.0
4,5,DL,LGA,610,0.0
4,5,DL,LGA,1305,0.0
4,5,DL,LGA,1125,2.0
4,5,DL,LGA,1825,0.0
4,5,DL,LGA,2030,18.0
4,5,OO,JFK,1125,0.0
4,5,OO,JFK,805,0.0
4,5,OO,JFK,1629,0.0
4,5,OO,JFK,1925,0.0
4,5,OO,LGA,1400,0.0
4,5,OO,HPN,1829,0.0
4,5,OO,HPN,1200,0.0
4,5,OO,HPN,620,0.0
4,5,UA,LGA,900,0.0
4,5,UA,LGA,600,0.0
4,5,UA,LGA,1759,0.0
4,5,UA,LGA,1000,0.0
4,5,UA,LGA,1659,0.0
4,5,UA,LGA,800,0.0
4,5,UA,LGA,1915,0.0
4,5,YX,LGA,2100,0.0
4,5,YX,LGA,1110,0.0
4,5,YX,LGA,1300,0.0
4,6,AA,JFK,1729,151.0
4,6,AA,JFK,900,0.0
4,6,AA,LGA,1030,0.0
4,6,AA,LGA,930,0.0
4,6,AA,LGA,630,0.0
4,6,AA,LGA,1629,0.0
4,6,AA,LGA,1231,0.0
4,6,MQ,HPN,700,2.0
4,6,MQ,HPN,1700,0.0
4,6,OO,HPN,1200,0.0
4,6,B6,JFK,659,0.0
4,6,DL,LGA,1305,0.0
4,6,DL,LGA,1100,0.0
4,6,DL,LGA,1755,0.0
4,6,DL,LGA,800,0.0
4,6,OO,JFK,1125,0.0
4,6,OO,JFK,1925,172.0
4,6,OO,JFK,805,0.0
4,6,OO,HPN,1829,0.0
4,6,OO,HPN,620,142.0
4,6,UA,LGA,900,1.0
4,6,UA,LGA,1000,0.0
4,6,UA,LGA,1659,0.0
4,6,UA,LGA,1915,86.0
4,6,UA,LGA,1759,0.0
4,6,UA,LGA,600,0.0
4,6,UA,LGA,800,0.0
4,6,UA,LGA,1505,6.0
4,6,YX,LGA,1300,0.0
4,7,AA,LGA,630,0.0
4,7,AA,LGA,730,0.0
4,7,AA,LGA,1230,15.0
4,7,AA,LGA,930,0.0
4,7,AA,LGA,1030,0.0
4,7,AA,LGA,1330,0.0
4,7,AA,LGA,830,142.0
4,7,AA,LGA,1841,45.0
4,7,AA,JFK,900,0.0
4,7,AA,LGA,1430,54.0
4,7,AA,LGA,1737,123.0
4,7,AA,JFK,1729,43.0
4,7,AA,LGA,1131,0.0
4,7,MQ,HPN,700,0.0
4,7,MQ,HPN,1700,81.0
4,7,OO,HPN,1200,0.0
4,7,B6,JFK,659,0.0
4,7,DL,LGA,2030,103.0
4,7,DL,LGA,1125,0.0
4,7,DL,LGA,1825,99.0
4,7,DL,LGA,1305,0.0
4,7,DL,LGA,850,0.0
4,7,DL,LGA,1625,22.0
4,7,OO,JFK,1125,0.0
4,7,OO,JFK,1629,6.0
4,7,OO,JFK,805,0.0
4,7,OO,LGA,1659,76.0
4,7,OO,LGA,1400,10.0
4,7,OO,HPN,1200,134.0
4,7,OO,HPN,1829,45.0
4,7,OO,HPN,620,0.0
4,7,UA,LGA,1915,99.0
4,7,UA,LGA,1000,0.0
4,7,UA,LGA,900,0.0
4,7,UA,LGA,600,0.0
4,7,UA,LGA,1505,37.0
4,7,YX,LGA,1300,3.0
4,7,YX,LGA,2100,68.0
4,7,YX,LGA,1110,0.0
6,4,AA,LGA,2025,62.0
6,4,AA,JFK,820,0.0
6,4,AA,JFK,1549,18.0
6,4,AA,LGA,1237,21.0
6,4,AA,LGA,1608,0.0
6,4,AA,LGA,600,0.0
6,4,AA,LGA,1035,0.0
6,4,AA,LGA,1845,22.0
6,4,AA,LGA,730,0.0
6,4,AA,LGA,1430,0.0
6,4,MQ,HPN,705,0.0
6,4,OO,HPN,1200,1.0
6,4,OO,HPN,1630,0.0
6,4,B6,JFK,1559,0.0
6,4,B6,JFK,630,0.0
6,4,DL,LGA,829,0.0
6,4,DL,LGA,610,16.0
6,4,DL,LGA,1259,0.0
6,4,DL,LGA,1630,34.0
6,4,DL,LGA,730,0.0
6,4,DL,LGA,2030,0.0
6,4,DL,LGA,1829,51.0
6,4,DL,LGA,1134,88.0
6,4,OO,JFK,1205,3.0
6,4,OO,JFK,1920,41.0
6,4,OO,JFK,1620,0.0
6,4,OO,JFK,800,0.0
6,4,OO,LGA,1915,41.0
6,4,OO,HPN,1829,40.0
6,4,OO,LGA,1300,5.0
6,4,OO,LGA,1400,0.0
6,4,OO,HPN,1200,0.0
6,4,UA,LGA,800,0.0
6,4,UA,LGA,900,0.0
6,4,UA,LGA,1659,14.0
6,4,UA,LGA,2100,0.0
6,4,UA,LGA,1000,0.0
6,4,UA,LGA,1105,5.0
6,4,UA,LGA,1505,89.0
6,4,UA,LGA,1759,56.0
6,4,UA,LGA,600,0.0
6,5,AA,LGA,2025,120.0
6,5,AA,JFK,1549,0.0
6,5,AA,LGA,1237,0.0
6,5,AA,JFK,820,0.0
6,5,AA,LGA,1608,17.0
6,5,AA,LGA,1845,31.0
6,5,AA,LGA,600,0.0
6,5,AA,LGA,730,0.0
6,5,AA,LGA,1035,0.0
6,5,AA,LGA,1430,6.0
6,5,OO,HPN,1630,174.0
6,5,OO,HPN,1200,5.0
6,5,OO,HPN,705,0.0
6,5,B6,JFK,1559,4.0
6,5,B6,JFK,630,0.0
6,5,DL,LGA,1134,0.0
6,5,DL,LGA,730,0.0
6,5,DL,LGA,829,0.0
6,5,DL,LGA,610,0.0
6,5,DL,LGA,1630,5.0
6,5,DL,LGA,1829,55.0
6,5,DL,LGA,1259,0.0
6,5,OO,JFK,1920,7.0
6,5,OO,JFK,800,0.0
6,5,OO,JFK,1620,0.0
6,5,OO,JFK,1205,130.0
6,5,OO,HPN,620,0.0
6,5,OO,LGA,1405,0.0
6,5,OO,HPN,1200,0.0
6,5,UA,LGA,1500,0.0
6,5,UA,LGA,800,0.0
6,5,UA,LGA,1005,0.0
6,5,UA,LGA,1305,0.0
6,5,UA,LGA,1820,74.0
6,5,UA,LGA,629,0.0
6,5,UA,LGA,1711,0.0
6,5,UA,LGA,1111,0.0
6,5,YX,LGA,900,0.0
6,6,AA,LGA,1730,0.0
6,6,AA,JFK,1549,50.0
6,6,AA,LGA,928,0.0
6,6,AA,LGA,1240,10.0
6,6,AA,JFK,820,0.0
6,6,AA,LGA,1555,0.0
6,6,OO,HPN,1225,0.0
6,6,OO,HPN,705,0.0
6,6,B6,JFK,1559,1.0
6,6,B6,JFK,630,0.0
6,6,DL,LGA,1140,0.0
6,6,DL,LGA,810,0.0
6,6,DL,LGA,1415,0.0
6,6,DL,LGA,1830,5.0
6,6,OO,JFK,1205,0.0
6,6,OO,JFK,1920,0.0
6,6,OO,JFK,1620,0.0
6,6,OO,JFK,805,0.0
6,6,OO,HPN,620,56.0
6,6,OO,HPN,1803,93.0
6,6,OO,LGA,2100,0.0
6,6,UA,LGA,800,0.0
6,6,UA,LGA,1005,0.0
6,6,UA,LGA,1500,68.0
6,6,UA,LGA,1305,80.0
6,6,UA,LGA,629,0.0
6,6,UA,LGA,900,0.0
6,6,UA,LGA,1716,0.0
6,6,UA,LGA,1820,0.0
6,7,AA,LGA,2025,0.0
6,7,AA,LGA,1608,63.0
6,7,AA,LGA,1430,6.0
6,7,AA,JFK,1549,61.0
6,7,AA,LGA,1035,0.0
6,7,AA,JFK,820,165.0
6,7,AA,LGA,1845,0.0
6,7,AA,LGA,1235,0.0
6,7,OO,HPN,1630,0.0
6,7,OO,HPN,705,0.0
6,7,B6,JFK,630,0.0
6,7,B6,JFK,1559,0.0
6,7,DL,LGA,829,0.0
6,7,DL,LGA,1134,0.0
6,7,DL,LGA,2030,18.0
6,7,DL,LGA,1259,0.0
6,7,DL,LGA,1630,0.0
6,7,DL,LGA,1829,24.0
6,7,OO,JFK,1205,0.0
6,7,OO,JFK,1920,0.0
6,7,OO,JFK,800,0.0
6,7,OO,JFK,1620,0.0
6,7,OO,HPN,1200,0.0
6,7,OO,HPN,1803,49.0
6,7,OO,HPN,620,0.0
6,7,OO,LGA,2100,0.0
6,7,OO,LGA,1405,0.0
6,7,UA,LGA,800,0.0
6,7,UA,LGA,1915,0.0
6,7,UA,LGA,1005,0.0
6,7,UA,LGA,1711,0.0
6,7,UA,LGA,1500,0.0
6,7,UA,LGA,629,0.0
6,7,UA,LGA,1305,0.0
6,7,UA,LGA,1820,0.0
6,7,UA,LGA,900,0.0
6,1,AA,LGA,2025,0.0
6,1,AA,LGA,1430,0.0
6,1,AA,LGA,1608,7.0
6,1,AA,JFK,800,0.0
6,1,AA,LGA,1035,0.0
6,1,AA,LGA,600,0.0
6,1,AA,LGA,730,0.0
6,1,AA,JFK,1549,0.0
6,1,AA,LGA,1845,0.0
6,1,AA,LGA,1237,0.0
6,1,OO,HPN,705,0.0
6,1,OO,HPN,1200,0.0
6,1,OO,HPN,1630,0.0
6,1,B6,JFK,630,0.0
6,1,B6,JFK,1559,0.0
6,1,DL,LGA,1135,0.0
6,1,DL,LGA,830,0.0
6,1,DL,LGA,1630,0.0
6,1,DL,LGA,1820,0.0
6,1,DL,LGA,610,0.0
6,1,DL,LGA,1259,0.0
6,1,DL,LGA,2030,0.0
6,1,DL,LGA,730,0.0
6,1,OO,JFK,1935,0.0
6,1,OO,JFK,1610,0.0
6,1,OO,JFK,800,1.0
6,1,OO,JFK,1129,2.0
6,1,OO,HPN,620,4.0
6,1,OO,LGA,1405,0.0
6,1,OO,HPN,1803,11.0
6,1,OO,HPN,1200,0.0
6,1,OO,LGA,2100,0.0
6,1,UA,LGA,800,27.0
6,1,UA,LGA,900,0.0
6,1,UA,LGA,629,17.0
6,1,UA,LGA,1305,0.0
6,1,UA,LGA,1915,0.0
6,1,UA,LGA,1005,0.0
6,1,UA,LGA,1711,0.0
6,1,UA,LGA,1500,0.0
6,1,UA,LGA,1820,0.0
6,1,UA,LGA,1111,0.0
6,2,AA,LGA,600,0.0
6,2,AA,LGA,1430,0.0
6,2,AA,LGA,2025,26.0
6,2,AA,LGA,729,0.0
6,2,AA,LGA,1237,0.0
6,2,AA,LGA,1035,0.0
6,2,AA,JFK,1549,37.0
6,2,AA,LGA,1845,0.0
6,2,AA,JFK,820,49.0
6,2,AA,LGA,1608,0.0
6,2,OO,HPN,1225,0.0
6,2,OO,HPN,705,0.0
6,2,B6,JFK,630,0.0
6,2,DL,LGA,2030,19.0
6,2,DL,LGA,730,0.0
6,2,DL,LGA,610,0.0
6,2,DL,LGA,1259,0.0
6,2,DL,LGA,1135,0.0
6,2,DL,LGA,1820,0.0
6,2,DL,LGA,830,0.0
6,2,DL,LGA,1630,0.0
6,2,OO,JFK,1129,47.0
6,2,OO,JFK,800,0.0
6,2,OO,JFK,1610,0.0
6,2,OO,JFK,1935,100.0
6,2,OO,HPN,1200,8.0
6,2,OO,HPN,1803,24.0
6,2,OO,HPN,620,0.0
6,2,OO,LGA,1405,94.0
6,2,OO,LGA,2100,0.0
6,2,UA,LGA,800,0.0
6,2,UA,LGA,900,0.0
6,2,UA,LGA,1305,0.0
6,2,UA,LGA,1711,1.0
6,2,UA,LGA,1111,0.0
6,2,UA,LGA,1915,0.0
6,2,UA,LGA,1005,91.0
6,2,UA,LGA,1820,21.0
6,2,UA,LGA,1500,23.0
6,2,UA,LGA,626,0.0
6,3,AA,LGA,2025,74.0
6,3,AA,LGA,600,0.0
6,3,AA,JFK,820,11.0
6,3,AA,LGA,1035,0.0
6,3,AA,LGA,729,0.0
6,3,AA,LGA,1845,37.0
6,3,AA,LGA,1430,9.0
6,3,AA,JFK,1549,10.0
6,3,AA,LGA,1237,0.0
6,3,AA,LGA,1608,88.0
6,3,OO,HPN,705,0.0
6,3,OO,HPN,1630,19.0
6,3,B6,JFK,630,0.0
6,3,DL,LGA,610,0.0
6,3,DL,LGA,1259,0.0
6,3,DL,LGA,1135,0.0
6,3,DL,LGA,2030,32.0
6,3,DL,LGA,1630,58.0
6,3,DL,LGA,830,0.0
6,3,DL,LGA,1820,68.0
6,3,OO,JFK,1610,0.0
6,3,OO,JFK,800,0.0
6,3,OO,JFK,1935,23.0
6,3,OO,JFK,1129,0.0
6,3,OO,HPN,1200,0.0
6,3,OO,LGA,2100,0.0
6,3,OO,HPN,620,0.0
6,3,OO,LGA,1405,76.0
6,3,OO,HPN,1803,12.0
6,3,UA,LGA,900,0.0
6,3,UA,LGA,626,0.0
6,3,UA,LGA,1305,3.0
6,3,UA,LGA,800,0.0
6,3,UA,LGA,1111,0.0
6,3,UA,LGA,1915,32.0
6,3,UA,LGA,1820,79.0
6,3,UA,LGA,1711,60.0
6,3,UA,LGA,1500,18.0
6,4,AA,LGA,2025,0.0
6,4,AA,LGA,729,30.0
6,4,AA,LGA,1608,0.0
6,4,AA,LGA,1035,27.0
6,4,AA,JFK,820,0.0
6,4,AA,JFK,1549,0.0
6,4,AA,LGA,600,0.0
6,4,AA,LGA,1430,0.0
6,4,AA,LGA,1845,0.0
6,4,AA,LGA,1237,0.0
6,4,OO,HPN,1630,0.0
6,4,OO,HPN,705,0.0
6,4,OO,HPN,1200,0.0
6,4,B6,JFK,630,0.0
6,4,DL,LGA,1135,0.0
6,4,DL,LGA,2030,41.0
6,4,DL,LGA,730,0.0
6,4,DL,LGA,610,2.0
6,4,DL,LGA,1259,0.0
6,4,DL,LGA,1820,10.0
6,4,DL,LGA,830,0.0
6,4,DL,LGA,1630,41.0
6,4,OO,JFK,1129,3.0
6,4,OO,JFK,800,0.0
6,4,OO,JFK,1935,52.0
6,4,OO,JFK,1610,0.0
6,4,OO,HPN,620,0.0
6,4,OO,LGA,1405,37.0
6,4,OO,HPN,1803,12.0
6,4,OO,LGA,2100,2.0
6,4,OO,HPN,1200,0.0
6,4,UA,LGA,800,24.0
6,4,UA,LGA,626,0.0
6,4,UA,LGA,900,0.0
6,4,UA,LGA,1500,31.0
6,4,UA,LGA,1915,0.0
6,4,UA,LGA,1711,15.0
6,4,UA,LGA,1005,0.0
6,4,UA,LGA,1305,20.0
6,4,UA,LGA,1111,16.0
6,4,UA,LGA,1820,6.0
6,5,AA,LGA,2025,0.0
6,5,AA,LGA,729,0.0
6,5,AA,JFK,820,1.0
6,5,AA,LGA,1430,0.0
6,5,AA,LGA,600,0.0
6,5,AA,JFK,1549,82.0
6,5,AA,LGA,1035,4.0
6,5,AA,LGA,1237,0.0
6,5,AA,LGA,1845,0.0
6,5,AA,LGA,1608,2.0
6,5,OO,HPN,1200,1.0
6,5,OO,HPN,705,0.0
6,5,OO,HPN,1630,33.0
6,5,B6,JFK,630,0.0
6,5,DL,LGA,610,0.0
6,5,DL,LGA,1259,0.0
6,5,DL,LGA,1820,0.0
6,5,DL,LGA,730,0.0
6,5,DL,LGA,2030,91.0
6,5,DL,LGA,830,16.0
6,5,DL,LGA,1630,0.0
6,5,DL,LGA,1135,12.0
6,5,OO,JFK,1935,0.0
6,5,OO,JFK,1610,1.0
6,5,OO,JFK,1129,0.0
6,5,OO,JFK,800,0.0
6,5,OO,HPN,1200,0.0
6,5,OO,LGA,2100,0.0
6,5,OO,HPN,620,15.0
6,5,OO,LGA,1405,8.0
6,5,OO,HPN,1803,0.0
6,5,UA,LGA,800,7.0
6,5,UA,LGA,1305,0.0
6,5,UA,LGA,900,0.0
6,5,UA,LGA,1005,0.0
6,5,UA,LGA,1915,107.0
6,5,UA,LGA,1711,0.0
6,5,UA,LGA,1500,20.0
6,5,UA,LGA,1820,0.0
6,5,UA,LGA,1111,0.0
6,5,UA,LGA,626,0.0
6,6,AA,LGA,1730,0.0
6,6,AA,LGA,928,0.0
6,6,AA,JFK,1549,112.0
6,6,AA,LGA,1240,0.0
6,6,AA,LGA,1555,0.0
6,6,OO,HPN,705,0.0
6,6,OO,HPN,1225,0.0
6,6,B6,JFK,630,0.0
6,6,DL,LGA,730,0.0
6,6,DL,LGA,1135,69.0
6,6,DL,LGA,1855,0.0
6,6,DL,LGA,1410,126.0
6,6,OO,JFK,1129,3.0
6,6,OO,JFK,800,0.0
6,6,OO,JFK,1935,0.0
