"MONTH","DAY_OF_WEEK","OP_UNIQUE_CARRIER","ORIGIN","DEST","CRS_DEP_TIME","DEP_DELAY_NEW"
"8","4","UA","LGA","ORD","1005","0.0"
"10","1","YX","LGA","ATL","1345","0.0"
"10","6","YX","JFK","ORD","1929","31.0"
"9","5","DL","JFK","LAX","1559","0.0"
"11","4","DL","JFK","LAX","1715","44.0"
"12","6","DL","LGA","ATL","1610","0.0"
"3","3","AA","LGA","ORD","1030","0.0"
"7","1","AA","LGA","ORD","1430","0.0"
"8","1","DL","LGA","DFW","800","0.0"
"9","3","DL","LGA","ATL","1500","0.0"
"7","1","AA","JFK","ORD","1550","0.0"
"7","1","DL","LGA","ATL","2015","11.0"
"11","4","OO","LGA","ORD","1810","0.0"
"10","6","AA","LGA","ORD","1430","0.0"
"3","7","AA","JFK","PHX","1559","0.0"
"3","5","B6","JFK","LAX","1200","0.0"
"8","4","AA","LGA","DFW","739","0.0"
"10","5","AA","LGA","ORD","1130","2.0"
"10","2","DL","LGA","ATL","1845","35.0"
"8","5","DL","JFK","ATL","1545","131.0"
"9","6","DL","JFK","LAX","1755","0.0"
"10","3","AA","LGA","ORD","730","0.0"
"12","7","DL","JFK","PHX","1820","28.0"
"12","4","AA","JFK","PHX","640","0.0"
"2","7","YX","LGA","ATL","835","27.0"
"5","1","UA","LGA","ORD","800","1.0"
"10","5","UA","LGA","ORD","1005","0.0"
"8","2","B6","JFK","LAX","1915","0.0"
"11","6","B6","JFK","LAX","959","0.0"
"4","6","UA","LGA","ORD","1000","0.0"
"7","1","F9","LGA","DFW","2255","29.0"
"12","3","B6","JFK","ATL","810","0.0"
"9","4","YX","LGA","ATL","845","0.0"
"11","3","AA","JFK","LAX","1530","50.0"
"4","2","AA","LGA","ORD","830","43.0"
"5","6","OO","JFK","ORD","805","0.0"
"11","5","DL","LGA","ORD","850","0.0"
"2","6","AA","LGA","ORD","1230","0.0"
"10","6","AA","JFK","LAX","1020","0.0"
"4","1","DL","LGA","ATL","1545","0.0"
"10","2","B6","JFK","ORD","1336","2.0"
"8","5","AA","LGA","DFW","1229","0.0"
"8","7","AA","JFK","LAX","1530","5.0"
"3","3","UA","LGA","ORD","800","7.0"
"10","1","DL","LGA","ORD","1325","0.0"
"3","7","AA","LGA","DFW","1042","29.0"
"12","5","DL","JFK","ATL","615","0.0"
"4","2","OO","JFK","ORD","1629","5.0"
"6","7","AA","LGA","DFW","1700","0.0"
"4","3","AA","LGA","ORD","1230","1.0"
"3","7","OO","JFK","ORD","1800","0.0"
"6","3","B6","JFK","LAX","940","0.0"
"9","2","B6","JFK","ATL","1335","0.0"
"8","4","DL","LGA","ATL","1700","5.0"
"3","5","DL","LGA","ORD","825","0.0"
"10","2","AA","JFK","LAX","700","0.0"
"7","3","AA","JFK","DFW","1559","2.0"
"4","6","DL","JFK","ATL","1540","12.0"
"11","6","DL","LGA","ATL","1159","0.0"
"10","5","DL","LGA","ATL","2005","60.0"
"9","7","B6","JFK","ORD","1342","114.0"
"12","7","UA","LGA","ORD","900","0.0"
"10","1","AA","JFK","DFW","630","22.0"
"8","1","DL","LGA","ORD","1830","3.0"
"7","5","AA","JFK","PHX","720","4.0"
"4","1","AA","JFK","LAX","1930","0.0"
"3","4","OO","JFK","ORD","1629","122.0"
"4","4","AA","LGA","DFW","1855","0.0"
"11","1","AA","JFK","LAX","600","0.0"
"2","7","DL","JFK","ATL","830","5.0"
"7","7","B6","LGA","ATL","800","0.0"
"11","1","OO","LGA","ORD","1810","0.0"
"7","3","DL","JFK","LAX","1200","3.0"
"8","1","DL","LGA","ATL","1500","11.0"
"11","1","YX","LGA","ATL","1730","27.0"
"3","4","DL","LGA","DFW","600","0.0"
"7","1","B6","JFK","ATL","932","37.0"
"12","5","B6","JFK","DFW","2059","42.0"
"11","4","AA","LGA","ORD","930","0.0"
"6","2","UA","LGA","ORD","1005","0.0"
"9","2","AA","LGA","ORD","730","0.0"
"5","5","DL","JFK","LAX","1700","0.0"
"9","5","UA","JFK","LAX","1000","0.0"
"9","3","AA","JFK","ORD","900","0.0"
"8","6","OO","JFK","ORD","1120","0.0"
"2","4","AA","LGA","DFW","1041","4.0"
"4","4","AA","LGA","DFW","729","0.0"
"5","5","DL","LGA","ORD","2030","0.0"
"7","3","AA","JFK","LAX","1130","10.0"
"5","1","DL","JFK","LAX","1915","0.0"
"7","4","AA","LGA","ORD","2025","0.0"
"12","2","WN","LGA","ATL","630","0.0"
"2","5","DL","JFK","DFW","700","0.0"
"6","3","WN","LGA","ATL","725","0.0"
"4","7","B6","JFK","PHX","1000","53.0"
"7","6","DL","JFK","LAX","700","0.0"
"7","1","DL","JFK","LAX","1005","0.0"
"8","5","F9","LGA","ATL","2255","12.0"
"7","6","OO","JFK","ORD","1610","6.0"
"11","2","AA","LGA","DFW","729","0.0"
"12","5","AA","LGA","ORD","930","0.0"
"7","1","AA","JFK","LAX","1000","0.0"
"5","1","OO","JFK","ORD","1205","0.0"
"12","4","AA","JFK","DFW","1442","29.0"
"8","6","DL","JFK","LAX","805","0.0"
"8","2","DL","LGA","ATL","659","0.0"
"3","1","AA","JFK","ORD","915","0.0"
"4","1","AA","JFK","DFW","759","0.0"
"7","7","DL","JFK","LAX","1515","2.0"
"7","2","B6","LGA","ATL","1705","0.0"
"8","2","NK","LGA","DFW","1159","0.0"
"11","7","AA","LGA","DFW","1700","0.0"
"8","1","DL","LGA","ATL","1600","0.0"
"7","7","DL","JFK","DFW","830","0.0"
"6","2","DL","LGA","ATL","600","81.0"
"8","3","9E","JFK","ORD","900","0.0"
"6","1","B6","JFK","LAX","820","0.0"
"8","6","DL","JFK","DFW","1755","143.0"
"2","7","AA","JFK","DFW","1825","0.0"
"8","4","AA","JFK","LAX","1000","0.0"
"7","5","AA","JFK","DFW","820","0.0"
"9","7","B6","JFK","ATL","1335","11.0"
"5","4","AA","LGA","DFW","1605","0.0"
"9","7","B6","JFK","ATL","1605","2.0"
"7","5","DL","LGA","ATL","1700","29.0"
"11","4","DL","JFK","ATL","615","0.0"
"6","2","B6","JFK","LAX","820","0.0"
"9","7","UA","LGA","ORD","700","0.0"
"4","3","AA","JFK","DFW","759","2.0"
"4","1","WN","LGA","ATL","715","0.0"
"8","7","DL","LGA","ATL","1859","29.0"
"5","6","DL","JFK","ATL","1510","30.0"
"3","3","AA","JFK","PHX","1559","5.0"
"5","2","NK","LGA","DFW","1254","0.0"
"9","1","B6","JFK","ORD","1321","0.0"
"11","5","DL","LGA","DFW","1230","141.0"
"8","3","DL","JFK","ATL","1545","0.0"
"7","5","F9","LGA","ATL","2255","57.0"
"4","7","AA","LGA","ORD","1737","0.0"
"12","1","DL","LGA","ATL","1845","0.0"
"4","7","DL","JFK","PHX","705","0.0"
"12","3","B6","JFK","LAX","1200","0.0"
"11","7","AA","JFK","DFW","1825","8.0"
"12","1","AA","JFK","LAX","600","0.0"
"8","3","DL","LGA","ATL","1855","0.0"
"7","3","DL","JFK","PHX","1845","0.0"
"8","4","DL","JFK","PHX","650","6.0"
"7","1","DL","JFK","LAX","805","0.0"
"10","7","AA","LGA","ORD","1730","52.0"
"3","7","DL","LGA","DFW","1929","0.0"
"10","6","YX","LGA","ATL","1345","0.0"
"8","3","AA","JFK","ORD","1529","0.0"
"3","7","DL","LGA","ORD","2030","133.0"
"2","7","AA","JFK","LAX","2035","2.0"
"11","7","AA","JFK","PHX","630","0.0"
"8","1","AA","LGA","DFW","1100","0.0"
"10","4","AA","LGA","DFW","630","0.0"
"11","4","YX","LGA","ATL","2045","0.0"
"4","4","B6","JFK","LAX","920","12.0"
"3","2","DL","LGA","ORD","2030","0.0"
"12","4","AA","JFK","PHX","630","0.0"
"3","3","B6","JFK","ORD","717","0.0"
"5","2","DL","LGA","ORD","610","0.0"
"6","4","DL","JFK","LAX","1200","0.0"
"2","2","B6","JFK","DFW","2040","0.0"
"8","4","DL","LGA","ORD","2030","0.0"
"7","4","DL","JFK","ATL","1300","0.0"
"5","5","AA","LGA","ORD","829","0.0"
"10","3","UA","LGA","ORD","1815","16.0"
"9","5","AA","LGA","DFW","930","23.0"
"9","5","AA","JFK","PHX","630","6.0"
"5","7","B6","LGA","ATL","756","0.0"
"7","1","AA","LGA","ORD","1840","21.0"
"2","5","AA","LGA","DFW","550","1.0"
"7","6","B6","JFK","ATL","1530","37.0"
"10","6","AA","JFK","PHX","1329","0.0"
"11","1","DL","JFK","LAX","1905","0.0"
"10","7","B6","JFK","PHX","950","3.0"
"8","1","AA","LGA","DFW","730","10.0"
"4","5","DL","LGA","ATL","1329","68.0"
"6","4","AA","LGA","DFW","1815","17.0"
"3","3","DL","JFK","ATL","835","42.0"
"6","3","DL","JFK","ATL","840","0.0"
"4","7","AA","JFK","LAX","710","0.0"
"3","7","DL","JFK","ATL","1730","0.0"
"9","6","AA","JFK","PHX","630","0.0"
"10","1","YX","LGA","ATL","1640","0.0"
"4","2","AA","JFK","LAX","1930","32.0"
"8","4","DL","JFK","DFW","1755","45.0"
"5","4","B6","JFK","LAX","1530","0.0"
"11","7","B6","JFK","LAX","2055","12.0"
"7","1","AA","JFK","LAX","2100","0.0"
"12","2","DL","JFK","ATL","600","0.0"
"10","5","B6","JFK","LAX","1730","0.0"
"8","2","AA","LGA","ORD","600","3.0"
"2","2","DL","LGA","ATL","1350","21.0"
"5","3","B6","JFK","LAX","2130","20.0"
"4","4","OO","JFK","ORD","1629","7.0"
"8","1","DL","LGA","ATL","1250","1.0"
"12","2","AA","JFK","LAX","2030","0.0"
"8","2","B6","JFK","LAX","659","14.0"
"7","2","AA","JFK","LAX","1530","108.0"
"5","7","AA","LGA","ORD","1459","0.0"
"12","1","DL","LGA","ATL","1715","0.0"
"3","1","DL","LGA","DFW","1155","0.0"
"10","7","B6","JFK","LAX","1730","84.0"
"9","5","DL","LGA","ATL","1600","0.0"
"9","3","WN","LGA","ATL","1040","0.0"
"12","5","WN","LGA","ATL","1055","70.0"
"8","6","OO","JFK","ORD","1120","0.0"
"10","2","DL","JFK","ATL","810","0.0"
"3","5","DL","JFK","LAX","1200","0.0"
"3","7","B6","JFK","ATL","1725","10.0"
"4","1","AA","JFK","PHX","1310","0.0"
"8","4","AA","LGA","ORD","729","0.0"
"10","1","B6","JFK","ATL","2100","17.0"
"12","6","DL","LGA","DFW","1510","109.0"
"11","7","AA","JFK","LAX","1530","0.0"
"8","1","B6","JFK","LAX","659","0.0"
"6","5","DL","LGA","ATL","600","0.0"
"8","3","WN","LGA","ATL","1755","15.0"
"2","7","UA","LGA","ORD","1500","0.0"
"11","2","AA","LGA","ORD","730","0.0"
"11","7","DL","JFK","PHX","1830","9.0"
"8","2","AA","JFK","LAX","1932","0.0"
"4","1","DL","JFK","LAX","950","4.0"
"11","3","DL","LGA","ORD","2030","0.0"
"12","4","AA","LGA","DFW","1659","12.0"
"4","1","UA","LGA","ORD","1659","0.0"
"3","5","AA","LGA","ORD","1230","32.0"
"9","5","9E","JFK","ORD","1550","0.0"
"11","3","AA","LGA","DFW","1225","0.0"
"6","4","DL","JFK","ATL","1730","0.0"
"10","6","AA","JFK","PHX","1325","0.0"
"11","1","DL","JFK","ATL","815","28.0"
"8","7","B6","JFK","ATL","935","14.0"
"10","6","B6","JFK","LAX","630","0.0"
"3","5","AA","JFK","DFW","1825","8.0"
"3","1","B6","JFK","ATL","1725","134.0"
"10","2","DL","LGA","ORD","1635","134.0"
"5","2","AA","LGA","ORD","1930","0.0"
"5","4","AA","JFK","PHX","1310","0.0"
"5","3","AA","LGA","ORD","1629","0.0"
"6","4","AA","JFK","LAX","2100","55.0"
"2","1","YX","LGA","ATL","1727","0.0"
"2","3","DL","LGA","ATL","2000","10.0"
"4","5","OO","LGA","ORD","1400","0.0"
"8","4","DL","LGA","DFW","1950","0.0"
"2","7","DL","JFK","ATL","840","7.0"
"3","7","AA","LGA","ORD","1130","0.0"
"8","3","DL","LGA","ATL","1459","0.0"
"4","1","YX","LGA","ATL","1615","0.0"
"5","3","DL","JFK","LAX","1915","0.0"
"2","7","B6","JFK","LAX","545","0.0"
"12","5","9E","JFK","ORD","1200","0.0"
"8","4","B6","JFK","PHX","2016","0.0"
"2","1","AA","LGA","ORD","1335","0.0"
"3","7","B6","JFK","ATL","900","0.0"
"10","1","AA","LGA","ORD","1130","0.0"
"11","1","DL","JFK","LAX","1215","0.0"
"4","5","B6","JFK","LAX","1100","0.0"
"10","6","AA","LGA","DFW","930","1.0"
"5","5","DL","JFK","DFW","1800","0.0"
"6","4","DL","LGA","ATL","700","6.0"
"11","7","AA","LGA","ORD","730","0.0"
"2","5","UA","LGA","ORD","1006","0.0"
"4","6","AA","JFK","ORD","1729","0.0"
"10","3","WN","LGA","ATL","715","5.0"
"8","3","AA","JFK","LAX","1130","0.0"
"3","3","UA","LGA","ORD","1800","0.0"
"10","7","AA","JFK","LAX","2030","54.0"
"12","3","DL","LGA","DFW","1900","70.0"
"8","7","B6","JFK","LAX","2140","0.0"
"3","5","AA","JFK","PHX","630","0.0"
"8","5","DL","JFK","LAX","805","9.0"
"11","5","DL","LGA","ATL","600","0.0"
"2","2","YX","LGA","ATL","2020","0.0"
"12","2","B6","JFK","PHX","750","0.0"
"8","5","AA","LGA","DFW","930","0.0"
"11","1","AA","JFK","PHX","630","0.0"
"5","7","DL","LGA","ORD","830","0.0"
"7","4","DL","LGA","ATL","1200","0.0"
"7","2","DL","JFK","ATL","700","135.0"
"7","2","UA","LGA","ORD","1111","0.0"
"3","4","DL","JFK","ATL","1540","7.0"
"2","1","WN","LGA","ATL","715","0.0"
"3","7","DL","LGA","ATL","1830","11.0"
"8","3","DL","LGA","ORD","820","0.0"
"9","5","DL","LGA","ATL","959","0.0"
"6","5","UA","LGA","ORD","1111","29.0"
"12","1","AA","JFK","PHX","1545","32.0"
"2","2","B6","JFK","LAX","1729","0.0"
"12","5","AA","JFK","LAX","600","54.0"
"7","7","AA","JFK","PHX","1324","0.0"
"7","7","UA","LGA","ORD","1915","33.0"
"2","6","B6","JFK","LAX","900","0.0"
"10","4","UA","LGA","ORD","800","0.0"
"7","7","F9","LGA","DFW","2245","50.0"
"8","2","AA","LGA","ORD","600","0.0"
"6","6","AA","JFK","LAX","600","9.0"
"8","2","AA","LGA","ORD","930","43.0"
"5","1","DL","JFK","ATL","1159","21.0"
"10","6","B6","JFK","ORD","1336","79.0"
"3","2","OO","JFK","ORD","805","0.0"
"11","2","YX","LGA","ORD","2100","77.0"
"2","1","AA","LGA","DFW","1755","0.0"
"2","6","DL","JFK","LAX","1915","9.0"
"2","6","DL","JFK","ATL","1700","0.0"
"3","6","DL","JFK","LAX","1555","0.0"
"6","4","DL","LGA","ORD","1630","0.0"
"5","6","AA","LGA","ORD","1229","0.0"
"10","7","AA","JFK","DFW","1554","12.0"
"2","5","YX","JFK","ORD","1830","0.0"
"9","1","DL","JFK","ATL","800","0.0"
"7","5","DL","LGA","DFW","850","0.0"
"3","6","AA","JFK","LAX","600","0.0"
"8","5","AA","LGA","DFW","1815","0.0"
"3","2","UA","LGA","ORD","1800","97.0"
"5","3","DL","JFK","DFW","835","157.0"
"4","5","AA","LGA","DFW","729","0.0"
"9","5","UA","LGA","ORD","900","0.0"
"9","2","DL","LGA","ATL","1200","24.0"
"8","5","OO","JFK","ORD","759","0.0"
"4","5","AA","LGA","ORD","1930","3.0"
"7","3","DL","JFK","LAX","1005","0.0"
"10","3","AA","LGA","ORD","1830","53.0"
"11","6","AA","JFK","LAX","600","0.0"
"2","2","YX","LGA","ATL","1727","0.0"
"12","2","YX","LGA","ATL","1355","0.0"
"9","3","WN","LGA","ATL","1040","0.0"
"10","5","B6","JFK","ORD","1336","0.0"
"8","7","NK","LGA","DFW","1159","0.0"
"6","5","DL","JFK","ATL","600","0.0"
"8","5","AA","LGA","ORD","2030","93.0"
"3","5","B6","JFK","ATL","1340","180.0"
"11","3","B6","JFK","LAX","2159","0.0"
"10","1","DL","LGA","ORD","1130","0.0"
"10","2","AA","LGA","DFW","1705","0.0"
"9","6","DL","LGA","ORD","1845","0.0"
"12","2","DL","JFK","LAX","1545","8.0"
"10","4","AA","LGA","ORD","930","0.0"
"5","7","DL","JFK","LAX","1000","0.0"
"3","5","B6","JFK","ORD","717","0.0"
"3","3","AA","JFK","DFW","800","0.0"
"8","3","B6","JFK","PHX","945","0.0"
"4","4","DL","LGA","ORD","740","0.0"
"2","4","B6","JFK","PHX","1915","0.0"
"3","4","B6","JFK","LAX","1559","0.0"
"11","4","AA","LGA","ORD","1830","0.0"
"3","4","UA","LGA","ORD","1659","0.0"
"12","5","B6","JFK","LAX","2020","16.0"
"10","6","B6","JFK","ATL","1600","60.0"
"8","1","UA","JFK","LAX","1835","53.0"
"10","4","AA","LGA","DFW","930","0.0"
"12","4","B6","JFK","LAX","900","0.0"
"3","7","DL","JFK","DFW","1830","0.0"
"12","5","UA","LGA","ORD","800","0.0"
"3","3","WN","LGA","ATL","1755","146.0"
"11","3","B6","JFK","LAX","1925","73.0"
"7","6","F9","LGA","ATL","1051","37.0"
"8","1","B6","JFK","LAX","659","0.0"
"5","7","DL","JFK","LAX","1645","3.0"
"12","1","AA","LGA","DFW","825","0.0"
"8","6","YX","LGA","ORD","1410","0.0"
"6","1","AA","LGA","DFW","929","0.0"
"2","6","AA","LGA","DFW","1915","23.0"
"11","7","B6","JFK","PHX","1729","0.0"
"11","1","DL","LGA","ATL","600","118.0"
"10","6","WN","LGA","ATL","1320","12.0"
"7","3","WN","LGA","ATL","1450","19.0"
"3","2","DL","JFK","ATL","1200","0.0"
"4","5","WN","LGA","ATL","1755","42.0"
"10","6","AA","LGA","ORD","1630","1.0"
"7","5","DL","LGA","ATL","1600","73.0"
"8","5","DL","LGA","ORD","1825","0.0"
"8","3","B6","JFK","LAX","530","0.0"
"9","2","DL","JFK","ATL","1748","0.0"
"11","3","AA","LGA","ORD","1630","0.0"
"6","4","AA","LGA","DFW","1559","0.0"
"5","5","DL","JFK","ATL","2130","0.0"
"5","4","B6","JFK","PHX","2000","0.0"
"8","2","B6","JFK","LAX","935","18.0"
"8","1","AA","LGA","ORD","1530","0.0"
"5","1","B6","JFK","LAX","2130","0.0"
"12","7","AA","JFK","LAX","1934","0.0"
"4","4","WN","LGA","ATL","1755","13.0"
"9","5","DL","LGA","ORD","830","0.0"
"12","7","DL","JFK","ATL","1141","18.0"
"4","4","DL","LGA","ORD","740","0.0"
"5","1","DL","LGA","ATL","1225","0.0"
"12","3","DL","LGA","ATL","959","57.0"
"3","3","OO","LGA","ORD","1100","0.0"
"3","2","DL","LGA","ATL","1225","0.0"
"10","2","DL","JFK","PHX","1825","16.0"
"3","5","B6","JFK","ATL","1725","34.0"
"11","3","UA","LGA","ORD","1500","105.0"
"8","2","YX","JFK","ORD","1935","0.0"
"8","4","WN","LGA","ATL","1055","18.0"
"10","6","AA","JFK","LAX","1530","0.0"
"8","2","OO","JFK","ORD","1610","0.0"
"10","1","AA","LGA","DFW","1600","3.0"
"12","7","AA","LGA","DFW","1459","31.0"
"8","7","DL","JFK","LAX","1200","2.0"
"6","4","B6","JFK","LAX","940","0.0"
"2","3","AA","LGA","DFW","1902","51.0"
"4","4","AA","JFK","LAX","600","0.0"
"10","4","B6","JFK","LAX","820","0.0"
"3","1","B6","JFK","LAX","850","3.0"
"10","4","AA","LGA","DFW","1705","0.0"
"12","3","OO","LGA","ORD","1105","0.0"
"10","1","DL","LGA","ORD","610","0.0"
"12","3","DL","LGA","ORD","1630","0.0"
"5","1","AA","JFK","LAX","1530","19.0"
"11","6","DL","LGA","ORD","850","60.0"
"10","6","B6","JFK","ATL","859","0.0"
"4","1","DL","LGA","ATL","1125","0.0"
"4","6","F9","LGA","ATL","1050","0.0"
"10","5","B6","JFK","LAX","2130","1.0"
"9","7","AA","JFK","LAX","1929","0.0"
"2","2","B6","JFK","LAX","955","0.0"
"9","4","DL","JFK","LAX","840","13.0"
"8","7","DL","JFK","ATL","1629","0.0"
"8","6","F9","LGA","ATL","2250","60.0"
"6","7","AA","LGA","DFW","1100","0.0"
"11","1","DL","JFK","LAX","700","0.0"
"3","3","B6","JFK","LAX","1725","0.0"
"11","3","DL","LGA","ATL","959","0.0"
"10","5","WN","LGA","ATL","1555","10.0"
"2","4","B6","JFK","LAX","945","0.0"
"2","1","B6","JFK","PHX","800","0.0"
"6","3","UA","LGA","ORD","1500","18.0"
"3","7","AA","LGA","ORD","1340","0.0"
"6","5","B6","LGA","ATL","1330","16.0"
"10","6","AA","JFK","LAX","700","0.0"
"3","6","B6","JFK","LAX","1200","87.0"
"3","1","OO","LGA","ORD","1300","0.0"
"8","1","AA","JFK","DFW","1554","71.0"
"4","1","DL","JFK","PHX","1615","14.0"
"9","6","AA","JFK","LAX","1700","0.0"
"6","1","AA","LGA","DFW","1915","12.0"
"12","7","AA","LGA","ORD","600","0.0"
"6","4","AA","LGA","DFW","1559","0.0"
"6","6","AA","LGA","DFW","740","1.0"
"2","6","DL","JFK","PHX","1855","11.0"
"7","1","B6","JFK","LAX","1205","48.0"
"8","4","DL","LGA","ORD","730","0.0"
"3","2","DL","JFK","LAX","1555","0.0"
"5","3","DL","JFK","LAX","1915","43.0"
"9","3","AA","LGA","DFW","1100","20.0"
"8","1","DL","LGA","ORD","845","50.0"
"11","2","DL","JFK","LAX","840","0.0"
"7","7","DL","LGA","ORD","1825","0.0"
"2","2","B6","JFK","DFW","2116","120.0"
"7","2","DL","LGA","ATL","1259","4.0"
"6","5","AA","JFK","LAX","959","0.0"
"9","6","UA","LGA","ORD","630","0.0"
"6","2","WN","LGA","ATL","725","144.0"
"4","7","AA","LGA","ORD","1330","0.0"
"8","2","YX","JFK","ORD","1935","73.0"
"6","4","DL","LGA","ATL","600","0.0"
"7","1","AA","LGA","ORD","1604","0.0"
"5","7","B6","LGA","ATL","1700","7.0"
"3","4","DL","JFK","ATL","600","0.0"
"8","7","DL","LGA","ORD","1359","0.0"
"9","1","AA","LGA","ORD","830","0.0"
"6","7","DL","JFK","DFW","835","8.0"
"4","5","B6","JFK","LAX","2229","0.0"
"8","3","B6","JFK","LAX","1930","99.0"
"10","2","AA","JFK","DFW","1620","16.0"
"12","2","DL","LGA","DFW","1925","64.0"
"11","3","DL","LGA","ATL","820","0.0"
"8","1","DL","LGA","ATL","2015","0.0"
"8","7","AA","LGA","DFW","1800","36.0"
"5","7","DL","LGA","DFW","1500","0.0"
"7","2","B6","JFK","LAX","1100","5.0"
"4","4","DL","JFK","PHX","715","0.0"
"6","3","B6","LGA","ATL","1325","169.0"
"12","6","AA","LGA","ORD","1744","18.0"
"8","6","UA","JFK","LAX","1835","178.0"
"9","5","AA","LGA","ORD","1830","0.0"
"4","7","DL","JFK","DFW","835","7.0"
"4","7","AA","LGA","ORD","1030","0.0"
"3","3","AA","LGA","ORD","1747","118.0"
"8","2","UA","LGA","ORD","1305","0.0"
"4","5","DL","LGA","ATL","600","0.0"
"8","4","B6","JFK","LAX","1200","0.0"
"4","1","DL","JFK","ATL","1205","8.0"
"4","2","B6","JFK","LAX","1200","0.0"
"5","3","AA","JFK","DFW","1759","63.0"
"8","2","DL","JFK","DFW","1825","77.0"
"6","3","DL","LGA","ATL","1100","0.0"
"2","6","AA","LGA","ORD","1930","0.0"
"5","4","DL","LGA","ATL","1429","0.0"
"6","2","AA","LGA","ORD","1845","0.0"
"4","7","DL","JFK","LAX","1700","43.0"
"7","7","B6","JFK","LAX","1930","40.0"
"8","4","DL","JFK","ATL","600","0.0"
"9","6","B6","JFK","PHX","939","15.0"
"9","5","DL","LGA","ATL","1300","0.0"
"9","2","B6","JFK","ORD","800","17.0"
"5","1","AA","LGA","DFW","629","0.0"
"7","4","DL","LGA","DFW","850","0.0"
"5","5","DL","LGA","ORD","1625","6.0"
"9","6","AA","JFK","LAX","1130","0.0"
"4","1","DL","LGA","ATL","1225","0.0"
"11","3","DL","LGA","DFW","1159","0.0"
"4","4","AA","JFK","LAX","1530","101.0"
"4","6","AA","LGA","DFW","920","0.0"
"12","5","AA","LGA","ORD","1145","62.0"
"8","6","AA","LGA","DFW","739","0.0"
"6","4","DL","JFK","ATL","1200","0.0"
"5","7","B6","JFK","ORD","630","0.0"
"8","7","DL","JFK","LAX","2130","31.0"
"3","2","DL","JFK","ATL","1230","0.0"
"3","1","AA","LGA","ORD","1230","0.0"
"6","5","B6","JFK","LAX","940","3.0"
"8","4","UA","LGA","ORD","1824","8.0"
"8","3","B6","JFK","LAX","800","0.0"
"9","6","NK","LGA","DFW","1159","0.0"
"11","2","AA","LGA","ORD","1230","45.0"
"9","2","DL","JFK","DFW","819","7.0"
"10","6","UA","JFK","LAX","1000","0.0"
"7","3","OO","JFK","ORD","1120","119.0"
"4","3","B6","JFK","LAX","1100","0.0"
"11","3","DL","LGA","DFW","600","0.0"
"10","3","DL","LGA","ATL","2115","74.0"
"8","4","AA","JFK","LAX","2000","0.0"
"12","3","DL","JFK","LAX","1545","31.0"
"5","2","B6","JFK","LAX","820","68.0"
"9","4","DL","LGA","ORD","1830","0.0"
"12","3","UA","LGA","ORD","629","0.0"
"4","2","UA","LGA","ORD","1505","0.0"
"4","6","DL","LGA","ORD","1755","71.0"
"9","7","UA","LGA","ORD","630","0.0"
"8","7","DL","JFK","LAX","1005","0.0"
"10","5","AA","LGA","DFW","830","0.0"
"7","5","AA","JFK","PHX","720","55.0"
"10","2","DL","LGA","ORD","1340","0.0"
"10","4","UA","LGA","ORD","1500","0.0"
"8","7","B6","JFK","ORD","1321","0.0"
"10","6","9E","JFK","ORD","1220","0.0"
"5","3","AA","LGA","ORD","1030","0.0"
"2","5","DL","LGA","ATL","1250","1.0"
"10","5","DL","LGA","DFW","1512","20.0"
"8","5","DL","JFK","LAX","2130","10.0"
"11","3","DL","JFK","LAX","1355","0.0"
"9","1","AA","LGA","ORD","1430","0.0"
"6","1","DL","JFK","LAX","800","16.0"
"8","7","DL","LGA","ORD","1135","0.0"
"6","7","WN","LGA","ATL","1235","0.0"
"11","2","DL","LGA","ATL","1159","22.0"
"9","5","AA","LGA","ORD","730","0.0"
"9","3","DL","LGA","ATL","600","0.0"
"11","5","WN","LGA","ATL","715","0.0"
"2","4","YX","LGA","ORD","2100","0.0"
"6","1","DL","LGA","ATL","1500","0.0"
"12","5","YX","LGA","ATL","2020","32.0"
"2","4","WN","LGA","ATL","1750","23.0"
"6","1","DL","JFK","PHX","1841","0.0"
"12","2","DL","LGA","ORD","829","0.0"
"10","7","AA","JFK","DFW","630","0.0"
"8","1","AA","LGA","ORD","659","1.0"
"9","4","DL","LGA","ATL","2005","121.0"
"10","1","UA","LGA","ORD","800","0.0"
"2","1","B6","JFK","DFW","2116","14.0"
"7","7","DL","LGA","DFW","1515","49.0"
"8","2","AA","LGA","DFW","555","0.0"
"6","2","AA","LGA","DFW","1229","13.0"
"8","1","B6","JFK","ATL","1530","0.0"
"10","3","UA","LGA","ORD","630","0.0"
"3","1","NK","LGA","DFW","1159","0.0"
"8","2","WN","LGA","ATL","1725","11.0"
"2","4","UA","LGA","ORD","800","10.0"
"4","1","DL","LGA","ORD","740","1.0"
"2","3","AA","LGA","ORD","1130","20.0"
"2","1","DL","JFK","LAX","700","0.0"
"8","6","DL","JFK","ATL","2200","40.0"
"5","3","AA","LGA","DFW","1759","0.0"
"6","4","DL","LGA","DFW","615","0.0"
"8","3","B6","JFK","LAX","2245","61.0"
"6","4","B6","LGA","ATL","1959","0.0"
"8","2","AA","JFK","PHX","730","0.0"
"10","1","AA","LGA","DFW","930","0.0"
"8","1","DL","LGA","ORD","1635","0.0"
"8","1","B6","LGA","ATL","810","0.0"
"3","5","DL","JFK","LAX","845","0.0"
"10","7","AA","LGA","DFW","1705","0.0"
"10","3","AA","JFK","LAX","2030","0.0"
